Entity,Code,Day,Daily hospital occupancy
Luxembourg,LUX,2021-11-16,45
Luxembourg,LUX,2021-11-17,48
Luxembourg,LUX,2021-11-18,51
Luxembourg,LUX,2021-11-19,50
Luxembourg,LUX,2021-11-20,46
Luxembourg,LUX,2021-11-21,46
Luxembourg,LUX,2021-11-22,49
Luxembourg,LUX,2021-11-23,48
Luxembourg,LUX,2021-11-24,53
Luxembourg,LUX,2021-11-25,53
Luxembourg,LUX,2021-11-26,55
Luxembourg,LUX,2021-11-27,58
Luxembourg,LUX,2021-11-28,60
Luxembourg,LUX,2021-11-29,64
Luxembourg,LUX,2021-11-30,64
Luxembourg,LUX,2021-12-01,63
Luxembourg,LUX,2021-12-02,66
Luxembourg,LUX,2021-12-03,70
Luxembourg,LUX,2021-12-04,66
Luxembourg,LUX,2021-12-05,70
Luxembourg,LUX,2021-12-06,72
Luxembourg,LUX,2021-12-07,72
Luxembourg,LUX,2021-12-08,76
Luxembourg,LUX,2021-12-09,80
Luxembourg,LUX,2021-12-10,78
Luxembourg,LUX,2021-12-11,82
Luxembourg,LUX,2021-12-12,87
Luxembourg,LUX,2021-12-13,87
Luxembourg,LUX,2021-12-14,82
Luxembourg,LUX,2021-12-15,79
Luxembourg,LUX,2021-12-16,81
Luxembourg,LUX,2021-12-17,79
Luxembourg,LUX,2021-12-18,76
Luxembourg,LUX,2021-12-19,71
Luxembourg,LUX,2021-12-20,70
Luxembourg,LUX,2021-12-21,72
Luxembourg,LUX,2021-12-22,69
Luxembourg,LUX,2021-12-23,63
Luxembourg,LUX,2021-12-24,62
Luxembourg,LUX,2021-12-25,58
Luxembourg,LUX,2021-12-26,68
Luxembourg,LUX,2021-12-27,65
Luxembourg,LUX,2021-12-28,66
Luxembourg,LUX,2021-12-29,66
Luxembourg,LUX,2021-12-30,67
Luxembourg,LUX,2021-12-31,67
Luxembourg,LUX,2022-01-01,68
Luxembourg,LUX,2022-01-02,69
Luxembourg,LUX,2022-01-03,69
Luxembourg,LUX,2022-01-04,69
Luxembourg,LUX,2022-01-05,67
Luxembourg,LUX,2022-01-06,72
Luxembourg,LUX,2022-01-07,73
Luxembourg,LUX,2022-01-08,70
Luxembourg,LUX,2022-01-09,68
Malaysia,MYS,2020-03-24,1019
Malaysia,MYS,2020-03-25,1229
Malaysia,MYS,2020-03-26,1347
Malaysia,MYS,2020-03-27,1422
Malaysia,MYS,2020-03-28,1491
Malaysia,MYS,2020-03-29,1540
Malaysia,MYS,2020-03-30,1608
Malaysia,MYS,2020-03-31,1589
Malaysia,MYS,2020-04-01,1705
Malaysia,MYS,2020-04-02,1672
Malaysia,MYS,2020-04-03,1721
Malaysia,MYS,2020-04-04,1730
Malaysia,MYS,2020-04-05,1686
Malaysia,MYS,2020-04-06,1682
Malaysia,MYS,2020-04-07,1581
Malaysia,MYS,2020-04-08,1494
Malaysia,MYS,2020-04-09,1458
Malaysia,MYS,2020-04-10,1302
Malaysia,MYS,2020-04-11,1372
Malaysia,MYS,2020-04-12,1362
Malaysia,MYS,2020-04-13,1311
Malaysia,MYS,2020-04-14,1260
Malaysia,MYS,2020-04-15,1243
Malaysia,MYS,2020-04-16,1226
Malaysia,MYS,2020-04-17,1225
Malaysia,MYS,2020-04-18,1194
Malaysia,MYS,2020-04-19,1183
Malaysia,MYS,2020-04-20,1142
Malaysia,MYS,2020-04-21,1091
Malaysia,MYS,2020-04-22,1044
Malaysia,MYS,2020-04-23,998
Malaysia,MYS,2020-04-24,984
Malaysia,MYS,2020-04-25,965
Malaysia,MYS,2020-04-26,944
Malaysia,MYS,2020-04-27,912
Malaysia,MYS,2020-04-28,865
Malaysia,MYS,2020-04-29,782
Malaysia,MYS,2020-04-30,758
Malaysia,MYS,2020-05-01,732
Malaysia,MYS,2020-05-02,747
Malaysia,MYS,2020-05-03,787
Malaysia,MYS,2020-05-04,772
Malaysia,MYS,2020-05-05,696
Malaysia,MYS,2020-05-06,648
Malaysia,MYS,2020-05-07,623
Malaysia,MYS,2020-05-08,617
Malaysia,MYS,2020-05-09,600
Malaysia,MYS,2020-05-10,601
Malaysia,MYS,2020-05-11,621
Malaysia,MYS,2020-05-12,609
Malaysia,MYS,2020-05-13,548
Malaysia,MYS,2020-05-14,541
Malaysia,MYS,2020-05-15,533
Malaysia,MYS,2020-05-16,485
Malaysia,MYS,2020-05-17,475
Malaysia,MYS,2020-05-18,457
Malaysia,MYS,2020-05-19,445
Malaysia,MYS,2020-05-20,447
Malaysia,MYS,2020-05-21,413
Malaysia,MYS,2020-05-22,408
Malaysia,MYS,2020-05-23,379
Malaysia,MYS,2020-05-24,389
Malaysia,MYS,2020-05-25,404
Malaysia,MYS,2020-05-26,414
Malaysia,MYS,2020-05-27,393
Malaysia,MYS,2020-05-28,300
Malaysia,MYS,2020-05-29,265
Malaysia,MYS,2020-05-30,325
Malaysia,MYS,2020-05-31,310
Malaysia,MYS,2020-06-01,337
Malaysia,MYS,2020-06-02,320
Malaysia,MYS,2020-06-03,282
Malaysia,MYS,2020-06-04,303
Malaysia,MYS,2020-06-05,322
Malaysia,MYS,2020-06-06,314
Malaysia,MYS,2020-06-07,312
Malaysia,MYS,2020-06-08,315
Malaysia,MYS,2020-06-09,309
Malaysia,MYS,2020-06-10,256
Malaysia,MYS,2020-06-11,226
Malaysia,MYS,2020-06-12,214
Malaysia,MYS,2020-06-13,211
Malaysia,MYS,2020-06-14,222
Malaysia,MYS,2020-06-15,227
Malaysia,MYS,2020-06-16,240
Malaysia,MYS,2020-06-17,227
Malaysia,MYS,2020-06-18,217
Malaysia,MYS,2020-06-19,208
Malaysia,MYS,2020-06-20,197
Malaysia,MYS,2020-06-21,191
Malaysia,MYS,2020-06-22,195
Malaysia,MYS,2020-06-23,187
Malaysia,MYS,2020-06-24,174
Malaysia,MYS,2020-06-25,140
Malaysia,MYS,2020-06-26,121
Malaysia,MYS,2020-06-27,116
Malaysia,MYS,2020-06-28,120
Malaysia,MYS,2020-06-29,108
Malaysia,MYS,2020-06-30,91
Malaysia,MYS,2020-07-01,73
Malaysia,MYS,2020-07-02,66
Malaysia,MYS,2020-07-03,70
Malaysia,MYS,2020-07-04,51
Malaysia,MYS,2020-07-05,58
Malaysia,MYS,2020-07-06,50
Malaysia,MYS,2020-07-07,48
Malaysia,MYS,2020-07-08,46
Malaysia,MYS,2020-07-09,47
Malaysia,MYS,2020-07-10,40
Malaysia,MYS,2020-07-11,39
Malaysia,MYS,2020-07-12,46
Malaysia,MYS,2020-07-13,50
Malaysia,MYS,2020-07-14,55
Malaysia,MYS,2020-07-15,56
Malaysia,MYS,2020-07-16,59
Malaysia,MYS,2020-07-17,58
Malaysia,MYS,2020-07-18,67
Malaysia,MYS,2020-07-19,65
Malaysia,MYS,2020-07-20,64
Malaysia,MYS,2020-07-21,84
Malaysia,MYS,2020-07-22,73
Malaysia,MYS,2020-07-23,76
Malaysia,MYS,2020-07-24,75
Malaysia,MYS,2020-07-25,73
Malaysia,MYS,2020-07-26,89
Malaysia,MYS,2020-07-27,58
Malaysia,MYS,2020-07-28,102
Malaysia,MYS,2020-07-29,109
Malaysia,MYS,2020-07-30,109
Malaysia,MYS,2020-07-31,102
Malaysia,MYS,2020-08-01,105
Malaysia,MYS,2020-08-02,114
Malaysia,MYS,2020-08-03,113
Malaysia,MYS,2020-08-04,107
Malaysia,MYS,2020-08-05,109
Malaysia,MYS,2020-08-06,106
Malaysia,MYS,2020-08-07,97
Malaysia,MYS,2020-08-08,103
Malaysia,MYS,2020-08-09,103
Malaysia,MYS,2020-08-10,83
Malaysia,MYS,2020-08-11,88
Malaysia,MYS,2020-08-12,96
Malaysia,MYS,2020-08-13,101
Malaysia,MYS,2020-08-14,115
Malaysia,MYS,2020-08-15,135
Malaysia,MYS,2020-08-16,135
Malaysia,MYS,2020-08-17,135
Malaysia,MYS,2020-08-18,130
Malaysia,MYS,2020-08-19,140
Malaysia,MYS,2020-08-20,138
Malaysia,MYS,2020-08-21,137
Malaysia,MYS,2020-08-22,141
Malaysia,MYS,2020-08-23,128
Malaysia,MYS,2020-08-24,139
Malaysia,MYS,2020-08-25,138
Malaysia,MYS,2020-08-26,138
Malaysia,MYS,2020-08-27,129
Malaysia,MYS,2020-08-28,119
Malaysia,MYS,2020-08-29,115
Malaysia,MYS,2020-08-30,107
Malaysia,MYS,2020-08-31,101
Malaysia,MYS,2020-09-01,89
Malaysia,MYS,2020-09-02,104
Malaysia,MYS,2020-09-03,103
Malaysia,MYS,2020-09-04,106
Malaysia,MYS,2020-09-05,100
Malaysia,MYS,2020-09-06,103
Malaysia,MYS,2020-09-07,104
Malaysia,MYS,2020-09-08,153
Malaysia,MYS,2020-09-09,245
Malaysia,MYS,2020-09-10,246
Malaysia,MYS,2020-09-11,245
Malaysia,MYS,2020-09-12,196
Malaysia,MYS,2020-09-13,213
Malaysia,MYS,2020-09-14,241
Malaysia,MYS,2020-09-15,254
Malaysia,MYS,2020-09-16,249
Malaysia,MYS,2020-09-17,267
Malaysia,MYS,2020-09-18,282
Malaysia,MYS,2020-09-19,263
Malaysia,MYS,2020-09-20,295
Malaysia,MYS,2020-09-21,272
Malaysia,MYS,2020-09-22,274
Malaysia,MYS,2020-09-23,262
Malaysia,MYS,2020-09-24,281
Malaysia,MYS,2020-09-25,279
Malaysia,MYS,2020-09-26,110
Malaysia,MYS,2020-09-27,75
Malaysia,MYS,2020-09-28,315
Malaysia,MYS,2020-09-29,326
Malaysia,MYS,2020-09-30,353
Malaysia,MYS,2020-10-01,371
Malaysia,MYS,2020-10-02,421
Malaysia,MYS,2020-10-03,487
Malaysia,MYS,2020-10-04,537
Malaysia,MYS,2020-10-05,565
Malaysia,MYS,2020-10-06,632
Malaysia,MYS,2020-10-07,648
Malaysia,MYS,2020-10-08,997
Malaysia,MYS,2020-10-09,962
Malaysia,MYS,2020-10-10,1009
Malaysia,MYS,2020-10-11,1087
Malaysia,MYS,2020-10-12,1139
Malaysia,MYS,2020-10-13,1099
Malaysia,MYS,2020-10-14,1135
Malaysia,MYS,2020-10-15,1234
Malaysia,MYS,2020-10-16,1243
Malaysia,MYS,2020-10-17,1292
Malaysia,MYS,2020-10-18,1331
Malaysia,MYS,2020-10-19,1356
Malaysia,MYS,2020-10-20,1336
Malaysia,MYS,2020-10-21,1362
Malaysia,MYS,2020-10-22,1462
Malaysia,MYS,2020-10-23,1439
Malaysia,MYS,2020-10-24,1379
Malaysia,MYS,2020-10-25,1381
Malaysia,MYS,2020-10-26,1509
Malaysia,MYS,2020-10-27,1567
Malaysia,MYS,2020-10-28,1676
Malaysia,MYS,2020-10-29,1761
Malaysia,MYS,2020-10-30,1738
Malaysia,MYS,2020-10-31,1601
Malaysia,MYS,2020-11-01,1536
Malaysia,MYS,2020-11-02,1555
Malaysia,MYS,2020-11-03,1529
Malaysia,MYS,2020-11-04,1552
Malaysia,MYS,2020-11-05,1616
Malaysia,MYS,2020-11-06,1708
Malaysia,MYS,2020-11-07,1734
Malaysia,MYS,2020-11-08,1824
Malaysia,MYS,2020-11-09,2064
Malaysia,MYS,2020-11-10,2163
Malaysia,MYS,2020-11-11,2160
Malaysia,MYS,2020-11-12,2146
Malaysia,MYS,2020-11-13,2072
Malaysia,MYS,2020-11-14,2145
Malaysia,MYS,2020-11-15,2279
Malaysia,MYS,2020-11-16,2351
Malaysia,MYS,2020-11-17,2346
Malaysia,MYS,2020-11-18,2641
Malaysia,MYS,2020-11-19,2681
Malaysia,MYS,2020-11-20,2648
Malaysia,MYS,2020-11-21,2437
Malaysia,MYS,2020-11-22,2339
Malaysia,MYS,2020-11-23,2374
Malaysia,MYS,2020-11-24,2588
Malaysia,MYS,2020-11-25,2847
Malaysia,MYS,2020-11-26,2923
Malaysia,MYS,2020-11-27,2977
Malaysia,MYS,2020-11-28,3189
Malaysia,MYS,2020-11-29,3042
Malaysia,MYS,2020-11-30,2919
Malaysia,MYS,2020-12-01,2746
Malaysia,MYS,2020-12-02,2788
Malaysia,MYS,2020-12-03,2866
Malaysia,MYS,2020-12-04,2936
Malaysia,MYS,2020-12-05,2930
Malaysia,MYS,2020-12-06,2746
Malaysia,MYS,2020-12-07,2839
Malaysia,MYS,2020-12-08,2908
Malaysia,MYS,2020-12-09,2690
Malaysia,MYS,2020-12-10,2710
Malaysia,MYS,2020-12-11,2634
Malaysia,MYS,2020-12-12,2526
Malaysia,MYS,2020-12-13,2534
Malaysia,MYS,2020-12-14,2365
Malaysia,MYS,2020-12-15,2349
Malaysia,MYS,2020-12-16,2674
Malaysia,MYS,2020-12-17,2696
Malaysia,MYS,2020-12-18,2548
Malaysia,MYS,2020-12-19,2492
Malaysia,MYS,2020-12-20,2549
Malaysia,MYS,2020-12-21,2460
Malaysia,MYS,2020-12-22,2318
Malaysia,MYS,2020-12-23,2354
Malaysia,MYS,2020-12-24,2324
Malaysia,MYS,2020-12-25,2398
Malaysia,MYS,2020-12-26,2651
Malaysia,MYS,2020-12-27,2731
Malaysia,MYS,2020-12-28,2860
Malaysia,MYS,2020-12-29,2814
Malaysia,MYS,2020-12-30,2891
Malaysia,MYS,2020-12-31,2966
Malaysia,MYS,2021-01-01,2984
Malaysia,MYS,2021-01-02,3035
Malaysia,MYS,2021-01-03,3187
Malaysia,MYS,2021-01-04,3252
Malaysia,MYS,2021-01-05,3413
Malaysia,MYS,2021-01-06,3408
Malaysia,MYS,2021-01-07,3423
Malaysia,MYS,2021-01-08,3466
Malaysia,MYS,2021-01-09,3409
Malaysia,MYS,2021-01-10,3562
Malaysia,MYS,2021-01-11,3749
Malaysia,MYS,2021-01-12,3931
Malaysia,MYS,2021-01-13,3914
Malaysia,MYS,2021-01-14,4085
Malaysia,MYS,2021-01-15,4073
Malaysia,MYS,2021-01-16,4050
Malaysia,MYS,2021-01-17,4174
Malaysia,MYS,2021-01-18,4124
Malaysia,MYS,2021-01-19,4220
Malaysia,MYS,2021-01-20,4195
Malaysia,MYS,2021-01-21,4300
Malaysia,MYS,2021-01-22,4488
Malaysia,MYS,2021-01-23,4697
Malaysia,MYS,2021-01-24,4648
Malaysia,MYS,2021-01-25,4610
Malaysia,MYS,2021-01-26,4513
Malaysia,MYS,2021-01-27,4507
Malaysia,MYS,2021-01-28,4410
Malaysia,MYS,2021-01-29,4333
Malaysia,MYS,2021-01-30,4289
Malaysia,MYS,2021-01-31,4166
Malaysia,MYS,2021-02-01,4070
Malaysia,MYS,2021-02-02,3961
Malaysia,MYS,2021-02-03,3851
Malaysia,MYS,2021-02-04,3900
Malaysia,MYS,2021-02-05,3831
Malaysia,MYS,2021-02-06,3703
Malaysia,MYS,2021-02-07,3630
Malaysia,MYS,2021-02-08,3499
Malaysia,MYS,2021-02-09,3390
Malaysia,MYS,2021-02-10,3313
Malaysia,MYS,2021-02-11,3202
Malaysia,MYS,2021-02-12,3141
Malaysia,MYS,2021-02-13,3090
Malaysia,MYS,2021-02-14,2989
Malaysia,MYS,2021-02-15,2943
Malaysia,MYS,2021-02-16,2894
Malaysia,MYS,2021-02-17,2802
Malaysia,MYS,2021-02-18,2749
Malaysia,MYS,2021-02-19,2715
Malaysia,MYS,2021-02-20,2655
Malaysia,MYS,2021-02-21,2648
Malaysia,MYS,2021-02-22,2650
Malaysia,MYS,2021-02-23,2624
Malaysia,MYS,2021-02-24,2575
Malaysia,MYS,2021-02-25,2435
Malaysia,MYS,2021-02-26,2473
Malaysia,MYS,2021-02-27,2417
Malaysia,MYS,2021-02-28,2331
Malaysia,MYS,2021-03-01,2274
Malaysia,MYS,2021-03-02,2230
Malaysia,MYS,2021-03-03,2188
Malaysia,MYS,2021-03-04,2163
Malaysia,MYS,2021-03-05,2061
Malaysia,MYS,2021-03-06,1964
Malaysia,MYS,2021-03-07,1896
Malaysia,MYS,2021-03-08,1874
Malaysia,MYS,2021-03-09,1861
Malaysia,MYS,2021-03-10,1858
Malaysia,MYS,2021-03-11,1803
Malaysia,MYS,2021-03-12,1775
Malaysia,MYS,2021-03-13,1707
Malaysia,MYS,2021-03-14,1719
Malaysia,MYS,2021-03-15,1658
Malaysia,MYS,2021-03-16,1651
Malaysia,MYS,2021-03-17,1677
Malaysia,MYS,2021-03-18,1707
Malaysia,MYS,2021-03-19,1736
Malaysia,MYS,2021-03-20,1754
Malaysia,MYS,2021-03-21,1797
Malaysia,MYS,2021-03-22,1844
Malaysia,MYS,2021-03-23,1837
Malaysia,MYS,2021-03-24,1904
Malaysia,MYS,2021-03-25,1932
Malaysia,MYS,2021-03-26,1899
Malaysia,MYS,2021-03-27,1909
Malaysia,MYS,2021-03-28,1938
Malaysia,MYS,2021-03-29,1869
Malaysia,MYS,2021-03-30,1791
Malaysia,MYS,2021-03-31,1853
Malaysia,MYS,2021-04-01,1794
Malaysia,MYS,2021-04-02,1812
Malaysia,MYS,2021-04-03,1837
Malaysia,MYS,2021-04-04,1753
Malaysia,MYS,2021-04-05,1808
Malaysia,MYS,2021-04-06,1864
Malaysia,MYS,2021-04-07,1896
Malaysia,MYS,2021-04-08,1852
Malaysia,MYS,2021-04-09,1950
Malaysia,MYS,2021-04-10,1992
Malaysia,MYS,2021-04-11,2056
Malaysia,MYS,2021-04-12,2110
Malaysia,MYS,2021-04-13,2176
Malaysia,MYS,2021-04-14,2221
Malaysia,MYS,2021-04-15,2249
Malaysia,MYS,2021-04-16,2305
Malaysia,MYS,2021-04-17,2398
Malaysia,MYS,2021-04-18,2453
Malaysia,MYS,2021-04-19,2501
Malaysia,MYS,2021-04-20,2434
Malaysia,MYS,2021-04-21,2536
Malaysia,MYS,2021-04-22,2520
Malaysia,MYS,2021-04-23,2627
Malaysia,MYS,2021-04-24,2624
Malaysia,MYS,2021-04-25,2634
Malaysia,MYS,2021-04-26,2777
Malaysia,MYS,2021-04-27,2799
Malaysia,MYS,2021-04-28,2888
Malaysia,MYS,2021-04-29,2992
Malaysia,MYS,2021-04-30,3071
Malaysia,MYS,2021-05-01,3099
Malaysia,MYS,2021-05-02,3250
Malaysia,MYS,2021-05-03,3409
Malaysia,MYS,2021-05-04,3438
Malaysia,MYS,2021-05-05,3698
Malaysia,MYS,2021-05-06,3816
Malaysia,MYS,2021-05-07,3954
Malaysia,MYS,2021-05-08,4041
Malaysia,MYS,2021-05-09,4203
Malaysia,MYS,2021-05-10,4427
Malaysia,MYS,2021-05-11,4461
Malaysia,MYS,2021-05-12,4619
Malaysia,MYS,2021-05-13,4689
Malaysia,MYS,2021-05-14,4849
Malaysia,MYS,2021-05-15,4953
Malaysia,MYS,2021-05-16,5106
Malaysia,MYS,2021-05-17,5386
Malaysia,MYS,2021-05-18,4932
Malaysia,MYS,2021-05-19,5674
Malaysia,MYS,2021-05-20,5978
Malaysia,MYS,2021-05-21,6064
Malaysia,MYS,2021-05-22,6324
Malaysia,MYS,2021-05-23,6488
Malaysia,MYS,2021-05-24,6887
Malaysia,MYS,2021-05-25,7027
Malaysia,MYS,2021-05-26,7208
Malaysia,MYS,2021-05-27,7429
Malaysia,MYS,2021-05-28,7570
Malaysia,MYS,2021-05-29,7500
Malaysia,MYS,2021-05-30,7723
Malaysia,MYS,2021-05-31,7626
Malaysia,MYS,2021-06-01,7676
Malaysia,MYS,2021-06-02,7587
Malaysia,MYS,2021-06-03,7565
Malaysia,MYS,2021-06-04,7337
Malaysia,MYS,2021-06-05,7457
Malaysia,MYS,2021-06-06,7462
Malaysia,MYS,2021-06-07,7276
Malaysia,MYS,2021-06-08,7178
Malaysia,MYS,2021-06-09,7136
Malaysia,MYS,2021-06-10,7052
Malaysia,MYS,2021-06-11,6969
Malaysia,MYS,2021-06-12,6967
Malaysia,MYS,2021-06-13,6844
Malaysia,MYS,2021-06-14,6724
Malaysia,MYS,2021-06-15,6742
Malaysia,MYS,2021-06-16,6669
Malaysia,MYS,2021-06-17,6749
Malaysia,MYS,2021-06-18,6812
Malaysia,MYS,2021-06-19,6646
Malaysia,MYS,2021-06-20,6688
Malaysia,MYS,2021-06-21,6652
Malaysia,MYS,2021-06-22,6682
Malaysia,MYS,2021-06-23,6616
Malaysia,MYS,2021-06-24,6676
Malaysia,MYS,2021-06-25,6264
Malaysia,MYS,2021-06-26,6704
Malaysia,MYS,2021-06-27,6669
Malaysia,MYS,2021-06-28,6925
Malaysia,MYS,2021-06-29,7014
Malaysia,MYS,2021-06-30,6932
Malaysia,MYS,2021-07-01,7127
Malaysia,MYS,2021-07-02,7366
Malaysia,MYS,2021-07-03,7509
Malaysia,MYS,2021-07-04,7759
Malaysia,MYS,2021-07-05,7802
Malaysia,MYS,2021-07-06,7971
Malaysia,MYS,2021-07-07,8123
Malaysia,MYS,2021-07-08,8171
Malaysia,MYS,2021-07-09,8375
Malaysia,MYS,2021-07-10,8379
Malaysia,MYS,2021-07-11,8709
Malaysia,MYS,2021-07-12,8857
Malaysia,MYS,2021-07-13,8975
Malaysia,MYS,2021-07-14,9320
Malaysia,MYS,2021-07-15,9606
Malaysia,MYS,2021-07-16,10000
Malaysia,MYS,2021-07-17,10080
Malaysia,MYS,2021-07-18,10378
Malaysia,MYS,2021-07-19,11375
Malaysia,MYS,2021-07-20,10997
Malaysia,MYS,2021-07-21,11255
Malaysia,MYS,2021-07-22,11286
Malaysia,MYS,2021-07-23,11398
Malaysia,MYS,2021-07-24,11783
Malaysia,MYS,2021-07-25,12022
Malaysia,MYS,2021-07-26,12247
Malaysia,MYS,2021-07-27,12375
Malaysia,MYS,2021-07-28,12460
Malaysia,MYS,2021-07-29,12829
Malaysia,MYS,2021-07-30,12919
Malaysia,MYS,2021-07-31,13500
Malaysia,MYS,2021-08-01,13510
Malaysia,MYS,2021-08-02,13636
Malaysia,MYS,2021-08-03,13461
Malaysia,MYS,2021-08-04,13972
Malaysia,MYS,2021-08-05,13962
Malaysia,MYS,2021-08-06,14049
Malaysia,MYS,2021-08-07,14071
Malaysia,MYS,2021-08-08,14281
Malaysia,MYS,2021-08-09,14070
Malaysia,MYS,2021-08-10,14169
Malaysia,MYS,2021-08-11,14365
Malaysia,MYS,2021-08-12,14142
Malaysia,MYS,2021-08-13,14456
Malaysia,MYS,2021-08-14,14470
Malaysia,MYS,2021-08-15,14472
Malaysia,MYS,2021-08-16,14753
Malaysia,MYS,2021-08-17,14338
Malaysia,MYS,2021-08-18,14308
Malaysia,MYS,2021-08-19,14181
Malaysia,MYS,2021-08-20,14045
Malaysia,MYS,2021-08-21,13927
Malaysia,MYS,2021-08-22,13852
Malaysia,MYS,2021-08-23,13696
Malaysia,MYS,2021-08-24,13538
Malaysia,MYS,2021-08-25,13488
Malaysia,MYS,2021-08-26,12884
Malaysia,MYS,2021-08-27,12982
Malaysia,MYS,2021-08-28,12924
Malaysia,MYS,2021-08-29,13201
Malaysia,MYS,2021-08-30,13162
Malaysia,MYS,2021-08-31,12640
Malaysia,MYS,2021-09-01,12686
Malaysia,MYS,2021-09-02,12369
Malaysia,MYS,2021-09-03,11650
Malaysia,MYS,2021-09-04,12229
Malaysia,MYS,2021-09-05,12021
Malaysia,MYS,2021-09-06,12015
Malaysia,MYS,2021-09-07,11935
Malaysia,MYS,2021-09-08,11823
Malaysia,MYS,2021-09-09,11637
Malaysia,MYS,2021-09-10,11492
Malaysia,MYS,2021-09-11,11325
Malaysia,MYS,2021-09-12,11492
Malaysia,MYS,2021-09-13,11252
Malaysia,MYS,2021-09-14,11009
Malaysia,MYS,2021-09-15,10737
Malaysia,MYS,2021-09-16,10537
Malaysia,MYS,2021-09-17,10414
Malaysia,MYS,2021-09-18,10140
Malaysia,MYS,2021-09-19,10058
Malaysia,MYS,2021-09-20,10130
Malaysia,MYS,2021-09-21,9521
Malaysia,MYS,2021-09-22,9121
Malaysia,MYS,2021-09-23,8829
Malaysia,MYS,2021-09-24,8731
Malaysia,MYS,2021-09-25,8578
Malaysia,MYS,2021-09-26,8423
Malaysia,MYS,2021-09-27,8191
Malaysia,MYS,2021-09-28,7903
Malaysia,MYS,2021-09-29,7813
Malaysia,MYS,2021-09-30,7611
Malaysia,MYS,2021-10-01,7360
Malaysia,MYS,2021-10-02,7172
Malaysia,MYS,2021-10-03,7441
Malaysia,MYS,2021-10-04,7031
Malaysia,MYS,2021-10-05,6893
Malaysia,MYS,2021-10-06,6801
Malaysia,MYS,2021-10-07,6631
Malaysia,MYS,2021-10-08,6638
Malaysia,MYS,2021-10-09,6541
Malaysia,MYS,2021-10-10,6492
Malaysia,MYS,2021-10-11,6464
Malaysia,MYS,2021-10-12,6294
Malaysia,MYS,2021-10-13,6336
Malaysia,MYS,2021-10-14,6266
Malaysia,MYS,2021-10-15,5970
Malaysia,MYS,2021-10-16,5576
Malaysia,MYS,2021-10-17,5760
Malaysia,MYS,2021-10-18,5933
Malaysia,MYS,2021-10-19,5444
Malaysia,MYS,2021-10-20,5372
Malaysia,MYS,2021-10-21,5111
Malaysia,MYS,2021-10-22,5403
Malaysia,MYS,2021-10-23,5051
Malaysia,MYS,2021-10-24,5129
Malaysia,MYS,2021-10-25,5101
Malaysia,MYS,2021-10-26,4947
Malaysia,MYS,2021-10-27,4952
Malaysia,MYS,2021-10-28,4848
Malaysia,MYS,2021-10-29,4802
Malaysia,MYS,2021-10-30,4735
Malaysia,MYS,2021-10-31,4839
Malaysia,MYS,2021-11-01,4655
Malaysia,MYS,2021-11-02,4685
Malaysia,MYS,2021-11-03,4677
Malaysia,MYS,2021-11-04,4580
Malaysia,MYS,2021-11-05,4613
Malaysia,MYS,2021-11-06,4402
Malaysia,MYS,2021-11-07,3929
Malaysia,MYS,2021-11-08,4421
Malaysia,MYS,2021-11-09,4394
Malaysia,MYS,2021-11-10,4467
Malaysia,MYS,2021-11-11,4480
Malaysia,MYS,2021-11-12,4532
Malaysia,MYS,2021-11-13,4600
Malaysia,MYS,2021-11-14,4637
Malaysia,MYS,2021-11-15,4610
Malaysia,MYS,2021-11-16,4711
Malaysia,MYS,2021-11-17,4636
Malaysia,MYS,2021-11-18,4647
Malaysia,MYS,2021-11-19,4554
Malaysia,MYS,2021-11-20,4529
Malaysia,MYS,2021-11-21,4449
Malaysia,MYS,2021-11-22,4445
Malaysia,MYS,2021-11-23,4462
Malaysia,MYS,2021-11-24,4426
Malaysia,MYS,2021-11-25,4510
Malaysia,MYS,2021-11-26,4499
Malaysia,MYS,2021-11-27,4250
Malaysia,MYS,2021-11-28,3798
Malaysia,MYS,2021-11-29,4210
Malaysia,MYS,2021-11-30,4093
Malaysia,MYS,2021-12-01,4070
Malaysia,MYS,2021-12-02,3972
Malaysia,MYS,2021-12-03,3972
Malaysia,MYS,2021-12-04,3946
Malaysia,MYS,2021-12-05,3453
Malaysia,MYS,2021-12-06,3774
Malaysia,MYS,2021-12-07,3773
Malaysia,MYS,2021-12-08,3744
Malaysia,MYS,2021-12-09,3715
Malaysia,MYS,2021-12-10,3710
Malaysia,MYS,2021-12-11,3643
Malaysia,MYS,2021-12-12,3564
Malaysia,MYS,2021-12-13,3526
Malaysia,MYS,2021-12-14,3467
Malaysia,MYS,2021-12-15,3423
Malaysia,MYS,2021-12-16,3296
Malaysia,MYS,2021-12-17,3192
Malaysia,MYS,2021-12-18,3122
Malaysia,MYS,2021-12-19,3056
Malaysia,MYS,2021-12-20,2921
Malaysia,MYS,2021-12-21,2818
Malaysia,MYS,2021-12-22,2635
Malaysia,MYS,2021-12-23,2713
Malaysia,MYS,2021-12-24,2692
Malaysia,MYS,2021-12-25,2656
Malaysia,MYS,2021-12-26,2668
Malaysia,MYS,2021-12-27,2673
Malaysia,MYS,2021-12-28,2612
Malaysia,MYS,2021-12-29,2639
Malaysia,MYS,2021-12-30,2621
Malaysia,MYS,2021-12-31,2664
Malaysia,MYS,2022-01-01,2621
Malaysia,MYS,2022-01-02,2588
Malaysia,MYS,2022-01-03,2524
Malaysia,MYS,2022-01-04,2572
